id_sentence_conll,index_phrase,index_token,form,lemma,score,annotation,phrase,
Europar.550_00188,187,59,processus,processus,4,n,"Je pense aux droits économiques et sociaux, afin d'éviter un avenir fait de quelques privilégiés qui seraient en paix avec leur conscience parce qu'ils se sont battus pour une noble cause comme, par exemple, la suppression de la peine de mort, et de trop nombreuses personnes condamnées à mort par les processus d'exclusion et de marginalisation économique.",
Europar.550_00189,188,1,Je,moi,5,y,Je crois aussi qu'il faut accorder une attention particulière -c'est l'objet d'un amendement que nous présenterons demain en plénière- au droit à la vie privée.,
Europar.550_00189,188,20,nous,nous,1,y,Je crois aussi qu'il faut accorder une attention particulière -c'est l'objet d'un amendement que nous présenterons demain en plénière- au droit à la vie privée.,
Europar.550_00189,188,28,droit,droit,4,n,Je crois aussi qu'il faut accorder une attention particulière -c'est l'objet d'un amendement que nous présenterons demain en plénière- au droit à la vie privée.,
Europar.550_00190,189,1,Nous,nous,41,y,"Nous sommes des hommes, des femmes, des citoyens, et non de simples numéros.",
Europar.550_00190,189,4,hommes,homme,1,y,"Nous sommes des hommes, des femmes, des citoyens, et non de simples numéros.",
Europar.550_00190,189,7,femmes,femme,1,y,"Nous sommes des hommes, des femmes, des citoyens, et non de simples numéros.",
Europar.550_00190,189,10,citoyens,citoyen,1,y,"Nous sommes des hommes, des femmes, des citoyens, et non de simples numéros.",
Europar.550_00190,189,16,numéros,numéro,10,n,"Nous sommes des hommes, des femmes, des citoyens, et non de simples numéros.",?
Europar.550_00191,190,1,Nous,nous,5,y,"Nous voulons protéger notre droit à avoir des idées, des sentiments, des émotions, contre l'invasion technologique des grands frères, comme nous le laisse à penser le cas récent d'Échelon, sur lequel cette Assemblée se penchera sous peu.",
Europar.550_00191,190,24,frères,frère,1,y,"Nous voulons protéger notre droit à avoir des idées, des sentiments, des émotions, contre l'invasion technologique des grands frères, comme nous le laisse à penser le cas récent d'Échelon, sur lequel cette Assemblée se penchera sous peu.",
Europar.550_00191,190,27,nous,nous,5,y,"Nous voulons protéger notre droit à avoir des idées, des sentiments, des émotions, contre l'invasion technologique des grands frères, comme nous le laisse à penser le cas récent d'Échelon, sur lequel cette Assemblée se penchera sous peu.",
Europar.550_00191,190,33,cas,cas,4,n,"Nous voulons protéger notre droit à avoir des idées, des sentiments, des émotions, contre l'invasion technologique des grands frères, comme nous le laisse à penser le cas récent d'Échelon, sur lequel cette Assemblée se penchera sous peu.",
Europar.550_00191,190,41,Assemblée,assemblée,1,y,"Nous voulons protéger notre droit à avoir des idées, des sentiments, des émotions, contre l'invasion technologique des grands frères, comme nous le laisse à penser le cas récent d'Échelon, sur lequel cette Assemblée se penchera sous peu.",
Europar.550_00192,191,3,je,moi,5,y,"Enfin, je voudrais profiter de cette occasion pour rappeler aux collègues qu'on a récolté plus de cent signatures de députés européens pour soutenir la candidature au prix Nobel de la paix des Mères de la place de Mai.",
Europar.550_00192,191,13,collègues,collègue,5,y,"Enfin, je voudrais profiter de cette occasion pour rappeler aux collègues qu'on a récolté plus de cent signatures de députés européens pour soutenir la candidature au prix Nobel de la paix des Mères de la place de Mai.",
Europar.550_00192,191,15,on,on,5,y,"Enfin, je voudrais profiter de cette occasion pour rappeler aux collègues qu'on a récolté plus de cent signatures de députés européens pour soutenir la candidature au prix Nobel de la paix des Mères de la place de Mai.",
Europar.550_00192,191,23,députés,député,1,y,"Enfin, je voudrais profiter de cette occasion pour rappeler aux collègues qu'on a récolté plus de cent signatures de députés européens pour soutenir la candidature au prix Nobel de la paix des Mères de la place de Mai.",
Europar.550_00194,193,1,Nous,nous,5,y,"Nous demandons à ce Parlement, au nom de la civilisation politique qu'il représente et des valeurs dont il est le porteur, d'aider l'humanité à toujours se souvenir des violences impunies, de chaque droit bafoué, de la place de Mai à la place Tienanmen.",
Europar.550_00194,193,5,Parlement,parlement,4,y,"Nous demandons à ce Parlement, au nom de la civilisation politique qu'il représente et des valeurs dont il est le porteur, d'aider l'humanité à toujours se souvenir des violences impunies, de chaque droit bafoué, de la place de Mai à la place Tienanmen.",
Europar.550_00194,193,22,il,lui,40,y,"Nous demandons à ce Parlement, au nom de la civilisation politique qu'il représente et des valeurs dont il est le porteur, d'aider l'humanité à toujours se souvenir des violences impunies, de chaque droit bafoué, de la place de Mai à la place Tienanmen.",
Europar.550_00194,193,25,porteur,porteur,1,y,"Nous demandons à ce Parlement, au nom de la civilisation politique qu'il représente et des valeurs dont il est le porteur, d'aider l'humanité à toujours se souvenir des violences impunies, de chaque droit bafoué, de la place de Mai à la place Tienanmen.",
Europar.550_00194,193,30,humanité,humanité,5,y,"Nous demandons à ce Parlement, au nom de la civilisation politique qu'il représente et des valeurs dont il est le porteur, d'aider l'humanité à toujours se souvenir des violences impunies, de chaque droit bafoué, de la place de Mai à la place Tienanmen.",
Europar.550_00195,194,1,Monsieur,monsieur,1,y,"Monsieur le Président, la Commission voudrait avant tout saluer la déclaration très claire du représentant du Conseil, selon laquelle le système Eurodac est un système qui n'est conçu que pour mettre en oeuvre la convention de Dublin.",
Europar.550_00195,194,6,Commission,commission,5,y,"Monsieur le Président, la Commission voudrait avant tout saluer la déclaration très claire du représentant du Conseil, selon laquelle le système Eurodac est un système qui n'est conçu que pour mettre en oeuvre la convention de Dublin.",
Europar.550_00195,194,17,représentant,représentant,1,y,"Monsieur le Président, la Commission voudrait avant tout saluer la déclaration très claire du représentant du Conseil, selon laquelle le système Eurodac est un système qui n'est conçu que pour mettre en oeuvre la convention de Dublin.",
Europar.550_00196,195,1,Je,moi,5,y,"Je voudrais également confirmer, comme le représentant du Conseil l'a déjà précisé, que l'application territoriale du règlement Eurodac pose un problème.",
Europar.550_00196,195,8,représentant,représentant,5,y,"Je voudrais également confirmer, comme le représentant du Conseil l'a déjà précisé, que l'application territoriale du règlement Eurodac pose un problème.",
Europar.550_00197,196,1,Je,moi,5,y,Je puis aussi confirmer que le Conseil n'a pas demandé à la Commission de revoir sa proposition.,
Europar.550_00197,196,7,Conseil,conseil,4,y,Je puis aussi confirmer que le Conseil n'a pas demandé à la Commission de revoir sa proposition.,
Europar.550_00197,196,14,Commission,commission,5,y,Je puis aussi confirmer que le Conseil n'a pas demandé à la Commission de revoir sa proposition.,
Europar.550_00198,197,37,je,moi,5,y,"Néanmoins, ce sujet est très sensible, comme l'a déjà montré le débat, et représente l'un des quelques exemples où les trois institutions n'ont pas la même position, comme je l'ai très clairement déclaré au Parlement.",
Europar.550_00198,197,45,Parlement,parlement,4,n,"Néanmoins, ce sujet est très sensible, comme l'a déjà montré le débat, et représente l'un des quelques exemples où les trois institutions n'ont pas la même position, comme je l'ai très clairement déclaré au Parlement.",
Europar.550_00199,198,6,position,position,4,n,"Dans ce cas-ci, la position de la Commission diverge de la position du Conseil et de celle du Parlement.",
Europar.550_00199,198,9,Commission,commission,1,y,"Dans ce cas-ci, la position de la Commission diverge de la position du Conseil et de celle du Parlement.",
Europar.550_00200,199,1,Nous,nous,5,y,"Nous avons dès lors décidé, même si on ne nous avait pas demandé d'élaborer de nouvelle proposition, de fournir un travail supplémentaire pour clarifier les options politiques qui sont sur la table et de présenter une nouvelle proposition au Conseil.",
Europar.550_00200,199,9,on,on,5,y,"Nous avons dès lors décidé, même si on ne nous avait pas demandé d'élaborer de nouvelle proposition, de fournir un travail supplémentaire pour clarifier les options politiques qui sont sur la table et de présenter une nouvelle proposition au Conseil.",
Europar.550_00200,199,11,nous,nous,5,y,"Nous avons dès lors décidé, même si on ne nous avait pas demandé d'élaborer de nouvelle proposition, de fournir un travail supplémentaire pour clarifier les options politiques qui sont sur la table et de présenter une nouvelle proposition au Conseil.",
Europar.550_00200,199,44,Conseil,conseil,4,n,"Nous avons dès lors décidé, même si on ne nous avait pas demandé d'élaborer de nouvelle proposition, de fournir un travail supplémentaire pour clarifier les options politiques qui sont sur la table et de présenter une nouvelle proposition au Conseil.",
Europar.550_00201,200,7,Commission,commission,1,y,"Dans sa nouvelle proposition, la Commission reprend la solution proposée par le Parlement, à savoir l'effacement des données dès qu'un ressortissant reçoit le statut de réfugié.",
Europar.550_00201,200,26,ressortissant,ressortissant,1,y,"Dans sa nouvelle proposition, la Commission reprend la solution proposée par le Parlement, à savoir l'effacement des données dès qu'un ressortissant reçoit le statut de réfugié.",
Europar.550_00202,201,5,nous,nous,5,y,"D'autre part, nous ne souscrivions pas à l'idée du Parlement en ce qui concerne la limite d'âge pour la prise des empreintes digitales.",
Europar.550_00203,202,1,Nous,nous,5,y,Nous avons considéré que l'âge de 14 ans est une solution adéquate.,
Europar.550_00204,203,9,je,moi,1,y,"Cela est peut-être dû au fait que je viens d'un pays -d'où provient également le représentant du Conseil- où l'on prend les empreintes digitales de nos enfants lorsqu'ils atteignent l'âge de dix ans, en vue de leur donner leur première carte d'identité.",
Europar.550_00204,203,13,pays,pays,4,n,"Cela est peut-être dû au fait que je viens d'un pays -d'où provient également le représentant du Conseil- où l'on prend les empreintes digitales de nos enfants lorsqu'ils atteignent l'âge de dix ans, en vue de leur donner leur première carte d'identité.",
Europar.550_00204,203,20,représentant,représentant,1,y,"Cela est peut-être dû au fait que je viens d'un pays -d'où provient également le représentant du Conseil- où l'on prend les empreintes digitales de nos enfants lorsqu'ils atteignent l'âge de dix ans, en vue de leur donner leur première carte d'identité.",
Europar.550_00204,203,26,l'on,on,1,y,"Cela est peut-être dû au fait que je viens d'un pays -d'où provient également le représentant du Conseil- où l'on prend les empreintes digitales de nos enfants lorsqu'ils atteignent l'âge de dix ans, en vue de leur donner leur première carte d'identité.",
Europar.550_00204,203,33,enfants,enfant,1,y,"Cela est peut-être dû au fait que je viens d'un pays -d'où provient également le représentant du Conseil- où l'on prend les empreintes digitales de nos enfants lorsqu'ils atteignent l'âge de dix ans, en vue de leur donner leur première carte d'identité.",
