id_sentence_conll,index_phrase,index_token,form,lemma,score,annotateur1,annotateur2,phrase
frwiki_50.1000_00238,237,6,électeurs,électeur,1,y,y,L'affaire des faux électeurs du 3e arrondissement de Paris est une affaire de fraude électorale.
frwiki_50.1000_00239,238,19,personnes,personne,1,y,y,"Elle aurait consisté à inscrire par centaines sur les listes électorales du 3e arrondissement de Paris des personnes qui n'y résidaient pas, afin d'assurer une victoire de la majorité RPR-UDF dans l'arrondissement aux élections de 1989 et 1995."
frwiki_50.1000_00240,239,28,famille,famille,1,y,y,"Selon une liste retrouvée fortuitement dans les ordinateurs de la mairie du 3e arrondissement en 1995, de nombreux membres plus ou moins éloignés de la famille Dominati, des chauffeurs ou anciens chauffeurs de l'UDF et de la mairie ainsi que leurs épouses, avaient été inscrits frauduleusement."
frwiki_50.1000_00240,239,32,chauffeurs,chauffeur,1,y,y,"Selon une liste retrouvée fortuitement dans les ordinateurs de la mairie du 3e arrondissement en 1995, de nombreux membres plus ou moins éloignés de la famille Dominati, des chauffeurs ou anciens chauffeurs de l'UDF et de la mairie ainsi que leurs épouses, avaient été inscrits frauduleusement."
frwiki_50.1000_00240,239,35,chauffeurs,chauffeur,1,y,y,"Selon une liste retrouvée fortuitement dans les ordinateurs de la mairie du 3e arrondissement en 1995, de nombreux membres plus ou moins éloignés de la famille Dominati, des chauffeurs ou anciens chauffeurs de l'UDF et de la mairie ainsi que leurs épouses, avaient été inscrits frauduleusement."
frwiki_50.1000_00240,239,46,épouses,épouse,11,y,y,"Selon une liste retrouvée fortuitement dans les ordinateurs de la mairie du 3e arrondissement en 1995, de nombreux membres plus ou moins éloignés de la famille Dominati, des chauffeurs ou anciens chauffeurs de l'UDF et de la mairie ainsi que leurs épouses, avaient été inscrits frauduleusement."
frwiki_50.1000_00242,241,16,hebdomadaire,hebdomadaire,4,y,y,"- 4 janvier 1989 : Quelques semaines avant les élections municipales de 1989, l'hebdomadaire le Canard enchaîné publie un article dénonçant des inscriptions illégales à Paris d'électeurs n'y résidant pas."
frwiki_50.1000_00242,241,30,électeurs,électeur,1,y,y,"- 4 janvier 1989 : Quelques semaines avant les élections municipales de 1989, l'hebdomadaire le Canard enchaîné publie un article dénonçant des inscriptions illégales à Paris d'électeurs n'y résidant pas."
frwiki_50.1000_00243,242,7,électeurs,électeur,5,y,y,- 9 janvier 1989 : Quatre électeurs écologistes déposent plainte à Paris avec constitution de partie civile.
frwiki_50.1000_00244,243,8,électeurs,électeur,1,y,y,"Une fraude aux ""faux"" électeurs est suspectée dans plusieurs arrondissements parisiens, mais les investigations se limiteront rapidement au seul 3e arrondissement."
frwiki_50.1000_00245,244,19,privilège,privilège,74,y,y,- 15 février 1989 : La Cour de cassation renvoie le dossier à Amiens en vertu du privilège de juridiction qui impose alors le dépaysement des dossiers mettant en cause des élus.
frwiki_50.1000_00245,244,34,élus,élu,1,y,y,- 15 février 1989 : La Cour de cassation renvoie le dossier à Amiens en vertu du privilège de juridiction qui impose alors le dépaysement des dossiers mettant en cause des élus.
frwiki_50.1000_00246,245,2,juge,juge,5,y,y,Le juge Brice Raymondeau-Castanet se voit confier l'instruction de l'affaire.
frwiki_50.1000_00246,245,5,se,soi,4,y,y,Le juge Brice Raymondeau-Castanet se voit confier l'instruction de l'affaire.
frwiki_50.1000_00247,246,8,Jacques,Jacques,6,y,y,"- 12 et 19 mars 1989 : Jacques Chirac et les listes UDF-RPR remportent la victoire dans les vingt arrondissements parisiens, réalisant le ""grand chelem""."
frwiki_50.1000_00247,246,12,listes,liste,10,y,y,"- 12 et 19 mars 1989 : Jacques Chirac et les listes UDF-RPR remportent la victoire dans les vingt arrondissements parisiens, réalisant le ""grand chelem""."
frwiki_50.1000_00248,247,10,gendarmerie,gendarmerie,1,y,y,- 15 janvier 1992 : Un premier rapport de gendarmerie confirme l'inscription frauduleuse d'électeurs sur les listes électorales du 3e et d'autres arrondissements de Paris.
frwiki_50.1000_00248,247,16,électeurs,électeur,1,y,y,- 15 janvier 1992 : Un premier rapport de gendarmerie confirme l'inscription frauduleuse d'électeurs sur les listes électorales du 3e et d'autres arrondissements de Paris.
frwiki_50.1000_00249,248,24,élu,élu,5,y,y,"- 21 décembre 1995 : Après la victoire de la gauche dans le 3e arrondissement aux élections municipales de 1995, l'élu Vert Yves Contassot et le militant socialiste Pierre Montacié remettent à la justice des fichiers informatiques recensant des ""faux"" électeurs."
frwiki_50.1000_00249,248,30,militant,militant,10,y,y,"- 21 décembre 1995 : Après la victoire de la gauche dans le 3e arrondissement aux élections municipales de 1995, l'élu Vert Yves Contassot et le militant socialiste Pierre Montacié remettent à la justice des fichiers informatiques recensant des ""faux"" électeurs."
frwiki_50.1000_00249,248,32,Pierre,Pierre,2,y,y,"- 21 décembre 1995 : Après la victoire de la gauche dans le 3e arrondissement aux élections municipales de 1995, l'élu Vert Yves Contassot et le militant socialiste Pierre Montacié remettent à la justice des fichiers informatiques recensant des ""faux"" électeurs."
frwiki_50.1000_00249,248,37,justice,justice,4,y,y,"- 21 décembre 1995 : Après la victoire de la gauche dans le 3e arrondissement aux élections municipales de 1995, l'élu Vert Yves Contassot et le militant socialiste Pierre Montacié remettent à la justice des fichiers informatiques recensant des ""faux"" électeurs."
frwiki_50.1000_00249,248,46,électeurs,électeur,1,y,y,"- 21 décembre 1995 : Après la victoire de la gauche dans le 3e arrondissement aux élections municipales de 1995, l'élu Vert Yves Contassot et le militant socialiste Pierre Montacié remettent à la justice des fichiers informatiques recensant des ""faux"" électeurs."
frwiki_50.1000_00250,249,10,Jacques,Jacques,2,y,y,"Le nom de Jack-Yves Bohbot, ancien adjoint de Jacques Dominati, apparaît 180 fois."
frwiki_50.1000_00251,250,16,juge,juge,1,y,y,- 7 février 1996 : Une nouvelle information judiciaire est ouverte à Paris par le juge Hervé Stéphan.
frwiki_50.1000_00251,250,17,Hervé,Hervé,2,y,y,- 7 février 1996 : Une nouvelle information judiciaire est ouverte à Paris par le juge Hervé Stéphan.
frwiki_50.1000_00252,251,2,juge,juge,5,y,y,Le juge d'Amiens se dessaisit du dossier.
frwiki_50.1000_00252,251,5,se,soi,4,y,y,Le juge d'Amiens se dessaisit du dossier.
frwiki_50.1000_00253,252,18,électeurs,électeur,1,y,y,"- 5 décembre 1997 : Les poursuites sont étendues pour soupçons de ""fichage"" des électeurs suivant leurs opinions politiques dans les ordinateurs de la mairie du 3e arrondissement."
frwiki_50.1000_00254,253,10,Laurent,Laurent,2,y,y,"- 6 février 1998 : Les recours formés contre Laurent Dominati par Dominique Bertinotti (PS) et Yves Contassot (Vert) devant le Conseil constitutionnel sont rejetés au motif que les erreurs dans les inscriptions sur les listes électorales relevées dans le 3e arrondissement durant les élections législatives de 1997 ne constituent pas des ""manoeuvres""."
frwiki_50.1000_00254,253,13,Dominique,Dominique,2,y,y,"- 6 février 1998 : Les recours formés contre Laurent Dominati par Dominique Bertinotti (PS) et Yves Contassot (Vert) devant le Conseil constitutionnel sont rejetés au motif que les erreurs dans les inscriptions sur les listes électorales relevées dans le 3e arrondissement durant les élections législatives de 1997 ne constituent pas des ""manoeuvres""."
frwiki_50.1000_00254,253,19,Yves,Yves,12,y,y,"- 6 février 1998 : Les recours formés contre Laurent Dominati par Dominique Bertinotti (PS) et Yves Contassot (Vert) devant le Conseil constitutionnel sont rejetés au motif que les erreurs dans les inscriptions sur les listes électorales relevées dans le 3e arrondissement durant les élections législatives de 1997 ne constituent pas des ""manoeuvres""."
frwiki_50.1000_00255,254,8,juges,juge,5,y,y,"- 25 mai 2000 : Les nouveaux juges d'instruction Jean-Paul Valat et Philippe Coirre mettent en examen quinze ex-élus ou ex-fonctionnaires du 3e arrondissement, soupçonnés d'avoir mobilisé des réseaux politiques, familiaux ou professionnels afin d'inscrire indûment sur les listes électorales des sympathisants politiques."
frwiki_50.1000_00255,254,11,Jean-Paul,Jean-Paul,2,y,y,"- 25 mai 2000 : Les nouveaux juges d'instruction Jean-Paul Valat et Philippe Coirre mettent en examen quinze ex-élus ou ex-fonctionnaires du 3e arrondissement, soupçonnés d'avoir mobilisé des réseaux politiques, familiaux ou professionnels afin d'inscrire indûment sur les listes électorales des sympathisants politiques."
frwiki_50.1000_00255,254,14,Philippe,Philippe,12,y,y,"- 25 mai 2000 : Les nouveaux juges d'instruction Jean-Paul Valat et Philippe Coirre mettent en examen quinze ex-élus ou ex-fonctionnaires du 3e arrondissement, soupçonnés d'avoir mobilisé des réseaux politiques, familiaux ou professionnels afin d'inscrire indûment sur les listes électorales des sympathisants politiques."
frwiki_50.1000_00255,254,33,réseaux,réseau,4,y,y,"- 25 mai 2000 : Les nouveaux juges d'instruction Jean-Paul Valat et Philippe Coirre mettent en examen quinze ex-élus ou ex-fonctionnaires du 3e arrondissement, soupçonnés d'avoir mobilisé des réseaux politiques, familiaux ou professionnels afin d'inscrire indûment sur les listes électorales des sympathisants politiques."
frwiki_50.1000_00255,254,48,sympathisants,sympathisant,1,y,y,"- 25 mai 2000 : Les nouveaux juges d'instruction Jean-Paul Valat et Philippe Coirre mettent en examen quinze ex-élus ou ex-fonctionnaires du 3e arrondissement, soupçonnés d'avoir mobilisé des réseaux politiques, familiaux ou professionnels afin d'inscrire indûment sur les listes électorales des sympathisants politiques."
frwiki_50.1000_00256,255,6,Gérard,Gérard,6,y,y,"- 8 juillet 2000 : Gérard Merle, ancien responsable de la section parisienne du RPR et témoin, déclare aux enquêteurs que Jacques Chirac voulait se racheter de la présidentielle perdue de 1988 ""par une victoire dans les vingts arrondissements de Paris aux municipales de 1989""."
frwiki_50.1000_00256,255,10,responsable,responsable,1,y,y,"- 8 juillet 2000 : Gérard Merle, ancien responsable de la section parisienne du RPR et témoin, déclare aux enquêteurs que Jacques Chirac voulait se racheter de la présidentielle perdue de 1988 ""par une victoire dans les vingts arrondissements de Paris aux municipales de 1989""."
frwiki_50.1000_00256,255,19,témoin,témoin,11,y,y,"- 8 juillet 2000 : Gérard Merle, ancien responsable de la section parisienne du RPR et témoin, déclare aux enquêteurs que Jacques Chirac voulait se racheter de la présidentielle perdue de 1988 ""par une victoire dans les vingts arrondissements de Paris aux municipales de 1989""."
frwiki_50.1000_00256,255,24,enquêteurs,enquêteur,5,y,y,"- 8 juillet 2000 : Gérard Merle, ancien responsable de la section parisienne du RPR et témoin, déclare aux enquêteurs que Jacques Chirac voulait se racheter de la présidentielle perdue de 1988 ""par une victoire dans les vingts arrondissements de Paris aux municipales de 1989""."
frwiki_50.1000_00256,255,26,Jacques,Jacques,6,y,y,"- 8 juillet 2000 : Gérard Merle, ancien responsable de la section parisienne du RPR et témoin, déclare aux enquêteurs que Jacques Chirac voulait se racheter de la présidentielle perdue de 1988 ""par une victoire dans les vingts arrondissements de Paris aux municipales de 1989""."
frwiki_50.1000_00257,256,1,Pierre-Alain,Pierre-Alain,6,y,y,Pierre-Alain Brossault (Vert) réclame alors aux juges d'auditionner Jacques Chirac comme témoin.
frwiki_50.1000_00257,256,10,juges,juge,5,y,y,Pierre-Alain Brossault (Vert) réclame alors aux juges d'auditionner Jacques Chirac comme témoin.
frwiki_50.1000_00257,256,13,Jacques,Jacques,2,y,y,Pierre-Alain Brossault (Vert) réclame alors aux juges d'auditionner Jacques Chirac comme témoin.
frwiki_50.1000_00257,256,16,témoin,témoin,1,y,y,Pierre-Alain Brossault (Vert) réclame alors aux juges d'auditionner Jacques Chirac comme témoin.
frwiki_50.1000_00260,259,16,personnes,personne,1,y,y,- 18 mars 2002 : La fin de l'instruction est notifiée aux quinze personnes mises en examen.
frwiki_50.1000_00261,260,7,maire,maire,1,y,y,"Parmi elles figurent notamment l'ancien maire du 3e arrondissement, Jacques Dominati, ses deux fils, Laurent et Philippe, ainsi que l'ancien bras droit de Jean Tiberi à la fédération RPR de Paris, Guy Legris, également impliqué dans l'affaire du Crédit municipal de Paris."
frwiki_50.1000_00261,260,13,Jacques,Jacques,2,y,y,"Parmi elles figurent notamment l'ancien maire du 3e arrondissement, Jacques Dominati, ses deux fils, Laurent et Philippe, ainsi que l'ancien bras droit de Jean Tiberi à la fédération RPR de Paris, Guy Legris, également impliqué dans l'affaire du Crédit municipal de Paris."
frwiki_50.1000_00261,260,18,fils,fils,1,y,y,"Parmi elles figurent notamment l'ancien maire du 3e arrondissement, Jacques Dominati, ses deux fils, Laurent et Philippe, ainsi que l'ancien bras droit de Jean Tiberi à la fédération RPR de Paris, Guy Legris, également impliqué dans l'affaire du Crédit municipal de Paris."
frwiki_50.1000_00261,260,20,Laurent,Laurent,2,y,y,"Parmi elles figurent notamment l'ancien maire du 3e arrondissement, Jacques Dominati, ses deux fils, Laurent et Philippe, ainsi que l'ancien bras droit de Jean Tiberi à la fédération RPR de Paris, Guy Legris, également impliqué dans l'affaire du Crédit municipal de Paris."
frwiki_50.1000_00261,260,22,Philippe,Philippe,12,y,y,"Parmi elles figurent notamment l'ancien maire du 3e arrondissement, Jacques Dominati, ses deux fils, Laurent et Philippe, ainsi que l'ancien bras droit de Jean Tiberi à la fédération RPR de Paris, Guy Legris, également impliqué dans l'affaire du Crédit municipal de Paris."
